,Key,Profitability_data
8606,"dfs_hour_(30, 10)_MARSI-UC2_TATACONSUM",40.0
8607,"dfs_hour_(30, 10)_RSI_TATACONSUM",48.0
8608,"dfs_38minute_(1, 0.33)_BB_TATACONSUM",36.36
8609,"dfs_38minute_(1, 0.33)_BBRSI_TATACONSUM",38.79
8610,"dfs_38minute_(1, 0.33)_BBRSI-UC_TATACONSUM",36.34
8611,"dfs_38minute_(1, 0.33)_MA_TATACONSUM",34.96
8612,"dfs_38minute_(1, 0.33)_MARSI-C_TATACONSUM",18.75
8613,"dfs_38minute_(1, 0.33)_MARSI-UC1_TATACONSUM",42.86
8614,"dfs_38minute_(1, 0.33)_MARSI-UC2_TATACONSUM",41.51
8615,"dfs_38minute_(1, 0.33)_RSI_TATACONSUM",37.24
8616,"dfs_38minute_(15, 5)_BB_TATACONSUM",33.33
8617,"dfs_38minute_(15, 5)_BBRSI_TATACONSUM",35.71
8618,"dfs_38minute_(15, 5)_BBRSI-UC_TATACONSUM",33.33
8619,"dfs_38minute_(15, 5)_MA_TATACONSUM",36.67
8620,"dfs_38minute_(15, 5)_MARSI-C_TATACONSUM",25.0
8621,"dfs_38minute_(15, 5)_MARSI-UC1_TATACONSUM",25.0
8622,"dfs_38minute_(15, 5)_MARSI-UC2_TATACONSUM",29.41
8623,"dfs_38minute_(15, 5)_RSI_TATACONSUM",36.11
8624,"dfs_38minute_(3, 1)_BB_TATACONSUM",32.6
8625,"dfs_38minute_(3, 1)_BBRSI_TATACONSUM",36.47
8626,"dfs_38minute_(3, 1)_BBRSI-UC_TATACONSUM",32.56
8627,"dfs_38minute_(3, 1)_MA_TATACONSUM",36.04
8628,"dfs_38minute_(3, 1)_MARSI-C_TATACONSUM",28.57
8629,"dfs_38minute_(3, 1)_MARSI-UC1_TATACONSUM",41.67
8630,"dfs_38minute_(3, 1)_MARSI-UC2_TATACONSUM",38.64
8631,"dfs_38minute_(3, 1)_RSI_TATACONSUM",32.79
8632,"dfs_38minute_(30, 10)_BB_TATACONSUM",37.93
8633,"dfs_38minute_(30, 10)_BBRSI_TATACONSUM",40.74
8634,"dfs_38minute_(30, 10)_BBRSI-UC_TATACONSUM",42.86
8635,"dfs_38minute_(30, 10)_MA_TATACONSUM",39.13
8636,"dfs_38minute_(30, 10)_MARSI-C_TATACONSUM",40.0
8637,"dfs_38minute_(30, 10)_MARSI-UC1_TATACONSUM",30.0
8638,"dfs_38minute_(30, 10)_MARSI-UC2_TATACONSUM",35.0
8639,"dfs_38minute_(30, 10)_RSI_TATACONSUM",41.94
8640,"dfs_day_(1, 0.33)_BB_TATAMOTORS",46.88
8641,"dfs_day_(1, 0.33)_BBRSI_TATAMOTORS",47.62
8642,"dfs_day_(1, 0.33)_BBRSI-UC_TATAMOTORS",46.77
8643,"dfs_day_(1, 0.33)_MA_TATAMOTORS",47.06
8644,"dfs_day_(1, 0.33)_MARSI-C_TATAMOTORS",50.0
8645,"dfs_day_(1, 0.33)_MARSI-UC1_TATAMOTORS",50.0
8646,"dfs_day_(1, 0.33)_MARSI-UC2_TATAMOTORS",50.0
8647,"dfs_day_(1, 0.33)_RSI_TATAMOTORS",45.04
8648,"dfs_day_(15, 5)_BB_TATAMOTORS",22.5
8649,"dfs_day_(15, 5)_BBRSI_TATAMOTORS",22.58
8650,"dfs_day_(15, 5)_BBRSI-UC_TATAMOTORS",25.0
8651,"dfs_day_(15, 5)_MA_TATAMOTORS",23.08
8652,"dfs_day_(15, 5)_MARSI-C_TATAMOTORS",50.0
8653,"dfs_day_(15, 5)_MARSI-UC1_TATAMOTORS",50.0
8654,"dfs_day_(15, 5)_MARSI-UC2_TATAMOTORS",50.0
8655,"dfs_day_(15, 5)_RSI_TATAMOTORS",24.07
8656,"dfs_day_(3, 1)_BB_TATAMOTORS",40.68
8657,"dfs_day_(3, 1)_BBRSI_TATAMOTORS",37.5
8658,"dfs_day_(3, 1)_BBRSI-UC_TATAMOTORS",38.6
8659,"dfs_day_(3, 1)_MA_TATAMOTORS",47.06
8660,"dfs_day_(3, 1)_MARSI-C_TATAMOTORS",100.0
8661,"dfs_day_(3, 1)_MARSI-UC1_TATAMOTORS",50.0
8662,"dfs_day_(3, 1)_MARSI-UC2_TATAMOTORS",50.0
8663,"dfs_day_(3, 1)_RSI_TATAMOTORS",38.83
8664,"dfs_day_(30, 10)_BB_TATAMOTORS",19.05
8665,"dfs_day_(30, 10)_BBRSI_TATAMOTORS",27.78
8666,"dfs_day_(30, 10)_BBRSI-UC_TATAMOTORS",19.05
8667,"dfs_day_(30, 10)_MA_TATAMOTORS",30.77
8668,"dfs_day_(30, 10)_MARSI-C_TATAMOTORS",50.0
8669,"dfs_day_(30, 10)_MARSI-UC1_TATAMOTORS",50.0
8670,"dfs_day_(30, 10)_MARSI-UC2_TATAMOTORS",25.0
8671,"dfs_day_(30, 10)_RSI_TATAMOTORS",26.67
8672,"dfs_hour_(1, 0.33)_BB_TATAMOTORS",30.94
8673,"dfs_hour_(1, 0.33)_BBRSI_TATAMOTORS",30.39
8674,"dfs_hour_(1, 0.33)_BBRSI-UC_TATAMOTORS",30.56
8675,"dfs_hour_(1, 0.33)_MA_TATAMOTORS",40.74
8676,"dfs_hour_(1, 0.33)_MARSI-C_TATAMOTORS",50.0
8677,"dfs_hour_(1, 0.33)_MARSI-UC1_TATAMOTORS",23.08
8678,"dfs_hour_(1, 0.33)_MARSI-UC2_TATAMOTORS",32.14
8679,"dfs_hour_(1, 0.33)_RSI_TATAMOTORS",35.01
8680,"dfs_hour_(15, 5)_BB_TATAMOTORS",26.09
8681,"dfs_hour_(15, 5)_BBRSI_TATAMOTORS",24.76
8682,"dfs_hour_(15, 5)_BBRSI-UC_TATAMOTORS",26.09
8683,"dfs_hour_(15, 5)_MA_TATAMOTORS",25.0
8684,"dfs_hour_(15, 5)_MARSI-C_TATAMOTORS",22.22
8685,"dfs_hour_(15, 5)_MARSI-UC1_TATAMOTORS",30.0
8686,"dfs_hour_(15, 5)_MARSI-UC2_TATAMOTORS",28.57
8687,"dfs_hour_(15, 5)_RSI_TATAMOTORS",26.02
8688,"dfs_hour_(3, 1)_BB_TATAMOTORS",28.57
8689,"dfs_hour_(3, 1)_BBRSI_TATAMOTORS",29.66
8690,"dfs_hour_(3, 1)_BBRSI-UC_TATAMOTORS",29.0
8691,"dfs_hour_(3, 1)_MA_TATAMOTORS",29.85
8692,"dfs_hour_(3, 1)_MARSI-C_TATAMOTORS",50.0
8693,"dfs_hour_(3, 1)_MARSI-UC1_TATAMOTORS",30.77
8694,"dfs_hour_(3, 1)_MARSI-UC2_TATAMOTORS",38.46
8695,"dfs_hour_(3, 1)_RSI_TATAMOTORS",31.8
8696,"dfs_hour_(30, 10)_BB_TATAMOTORS",26.67
8697,"dfs_hour_(30, 10)_BBRSI_TATAMOTORS",26.19
8698,"dfs_hour_(30, 10)_BBRSI-UC_TATAMOTORS",26.67
8699,"dfs_hour_(30, 10)_MA_TATAMOTORS",26.47
8700,"dfs_hour_(30, 10)_MARSI-C_TATAMOTORS",25.0
8701,"dfs_hour_(30, 10)_MARSI-UC1_TATAMOTORS",20.0
8702,"dfs_hour_(30, 10)_MARSI-UC2_TATAMOTORS",18.75
8703,"dfs_hour_(30, 10)_RSI_TATAMOTORS",23.53
8704,"dfs_38minute_(1, 0.33)_BB_TATAMOTORS",29.83
8705,"dfs_38minute_(1, 0.33)_BBRSI_TATAMOTORS",30.41
8706,"dfs_38minute_(1, 0.33)_BBRSI-UC_TATAMOTORS",30.18
8707,"dfs_38minute_(1, 0.33)_MA_TATAMOTORS",44.0
8708,"dfs_38minute_(1, 0.33)_MARSI-C_TATAMOTORS",56.25
8709,"dfs_38minute_(1, 0.33)_MARSI-UC1_TATAMOTORS",33.33
8710,"dfs_38minute_(1, 0.33)_MARSI-UC2_TATAMOTORS",32.76
8711,"dfs_38minute_(1, 0.33)_RSI_TATAMOTORS",32.29
8712,"dfs_38minute_(15, 5)_BB_TATAMOTORS",27.2
8713,"dfs_38minute_(15, 5)_BBRSI_TATAMOTORS",27.35
8714,"dfs_38minute_(15, 5)_BBRSI-UC_TATAMOTORS",27.2
8715,"dfs_38minute_(15, 5)_MA_TATAMOTORS",26.51
8716,"dfs_38minute_(15, 5)_MARSI-C_TATAMOTORS",30.77
8717,"dfs_38minute_(15, 5)_MARSI-UC1_TATAMOTORS",29.41
8718,"dfs_38minute_(15, 5)_MARSI-UC2_TATAMOTORS",33.33
8719,"dfs_38minute_(15, 5)_RSI_TATAMOTORS",24.46
8720,"dfs_38minute_(3, 1)_BB_TATAMOTORS",26.58
8721,"dfs_38minute_(3, 1)_BBRSI_TATAMOTORS",26.09
8722,"dfs_38minute_(3, 1)_BBRSI-UC_TATAMOTORS",26.77
8723,"dfs_38minute_(3, 1)_MA_TATAMOTORS",36.22
8724,"dfs_38minute_(3, 1)_MARSI-C_TATAMOTORS",50.0
8725,"dfs_38minute_(3, 1)_MARSI-UC1_TATAMOTORS",15.0
8726,"dfs_38minute_(3, 1)_MARSI-UC2_TATAMOTORS",30.0
8727,"dfs_38minute_(3, 1)_RSI_TATAMOTORS",27.27
8728,"dfs_38minute_(30, 10)_BB_TATAMOTORS",22.5
8729,"dfs_38minute_(30, 10)_BBRSI_TATAMOTORS",26.19
8730,"dfs_38minute_(30, 10)_BBRSI-UC_TATAMOTORS",22.5
8731,"dfs_38minute_(30, 10)_MA_TATAMOTORS",25.0
8732,"dfs_38minute_(30, 10)_MARSI-C_TATAMOTORS",27.27
8733,"dfs_38minute_(30, 10)_MARSI-UC1_TATAMOTORS",16.67
8734,"dfs_38minute_(30, 10)_MARSI-UC2_TATAMOTORS",26.09
8735,"dfs_38minute_(30, 10)_RSI_TATAMOTORS",25.0
8736,"dfs_day_(1, 0.33)_BB_TATASTEEL",41.51
8737,"dfs_day_(1, 0.33)_BBRSI_TATASTEEL",51.52
8738,"dfs_day_(1, 0.33)_BBRSI-UC_TATASTEEL",40.82
8739,"dfs_day_(1, 0.33)_MA_TATASTEEL",50.0
8740,"dfs_day_(1, 0.33)_MARSI-C_TATASTEEL",100.0
8741,"dfs_day_(1, 0.33)_MARSI-UC1_TATASTEEL",100.0
8742,"dfs_day_(1, 0.33)_MARSI-UC2_TATASTEEL",100.0
8743,"dfs_day_(1, 0.33)_RSI_TATASTEEL",46.74
8744,"dfs_day_(15, 5)_BB_TATASTEEL",26.47
8745,"dfs_day_(15, 5)_BBRSI_TATASTEEL",25.0
8746,"dfs_day_(15, 5)_BBRSI-UC_TATASTEEL",26.47
8747,"dfs_day_(15, 5)_MA_TATASTEEL",29.41
8748,"dfs_day_(15, 5)_MARSI-C_TATASTEEL",100.0
8749,"dfs_day_(15, 5)_MARSI-UC1_TATASTEEL",100.0
8750,"dfs_day_(15, 5)_MARSI-UC2_TATASTEEL",66.67
8751,"dfs_day_(15, 5)_RSI_TATASTEEL",33.33
8752,"dfs_day_(3, 1)_BB_TATASTEEL",39.22
8753,"dfs_day_(3, 1)_BBRSI_TATASTEEL",46.88
8754,"dfs_day_(3, 1)_BBRSI-UC_TATASTEEL",40.43
8755,"dfs_day_(3, 1)_MA_TATASTEEL",50.0
8756,"dfs_day_(3, 1)_MARSI-C_TATASTEEL",100.0
8757,"dfs_day_(3, 1)_MARSI-UC1_TATASTEEL",100.0
8758,"dfs_day_(3, 1)_MARSI-UC2_TATASTEEL",100.0
8759,"dfs_day_(3, 1)_RSI_TATASTEEL",39.02
8760,"dfs_day_(30, 10)_BB_TATASTEEL",36.84
8761,"dfs_day_(30, 10)_BBRSI_TATASTEEL",29.41
8762,"dfs_day_(30, 10)_BBRSI-UC_TATASTEEL",36.84
8763,"dfs_day_(30, 10)_MA_TATASTEEL",28.57
8764,"dfs_day_(30, 10)_MARSI-C_TATASTEEL",100.0
8765,"dfs_day_(30, 10)_MARSI-UC1_TATASTEEL",100.0
8766,"dfs_day_(30, 10)_MARSI-UC2_TATASTEEL",50.0
8767,"dfs_day_(30, 10)_RSI_TATASTEEL",31.58
8768,"dfs_hour_(1, 0.33)_BB_TATASTEEL",33.88
8769,"dfs_hour_(1, 0.33)_BBRSI_TATASTEEL",34.26
8770,"dfs_hour_(1, 0.33)_BBRSI-UC_TATASTEEL",34.25
8771,"dfs_hour_(1, 0.33)_MA_TATASTEEL",30.46
8772,"dfs_hour_(1, 0.33)_MARSI-C_TATASTEEL",31.58
8773,"dfs_hour_(1, 0.33)_MARSI-UC1_TATASTEEL",28.57
8774,"dfs_hour_(1, 0.33)_MARSI-UC2_TATASTEEL",35.48
8775,"dfs_hour_(1, 0.33)_RSI_TATASTEEL",37.24
8776,"dfs_hour_(15, 5)_BB_TATASTEEL",33.71
8777,"dfs_hour_(15, 5)_BBRSI_TATASTEEL",32.18
8778,"dfs_hour_(15, 5)_BBRSI-UC_TATASTEEL",33.71
8779,"dfs_hour_(15, 5)_MA_TATASTEEL",31.08
8780,"dfs_hour_(15, 5)_MARSI-C_TATASTEEL",31.25
8781,"dfs_hour_(15, 5)_MARSI-UC1_TATASTEEL",36.36
8782,"dfs_hour_(15, 5)_MARSI-UC2_TATASTEEL",33.33
8783,"dfs_hour_(15, 5)_RSI_TATASTEEL",30.0
8784,"dfs_hour_(3, 1)_BB_TATASTEEL",33.11
8785,"dfs_hour_(3, 1)_BBRSI_TATASTEEL",34.02
8786,"dfs_hour_(3, 1)_BBRSI-UC_TATASTEEL",33.33
8787,"dfs_hour_(3, 1)_MA_TATASTEEL",27.85
8788,"dfs_hour_(3, 1)_MARSI-C_TATASTEEL",23.53
8789,"dfs_hour_(3, 1)_MARSI-UC1_TATASTEEL",46.15
8790,"dfs_hour_(3, 1)_MARSI-UC2_TATASTEEL",37.04
8791,"dfs_hour_(3, 1)_RSI_TATASTEEL",34.9
8792,"dfs_hour_(30, 10)_BB_TATASTEEL",35.48
8793,"dfs_hour_(30, 10)_BBRSI_TATASTEEL",39.29
8794,"dfs_hour_(30, 10)_BBRSI-UC_TATASTEEL",35.48
8795,"dfs_hour_(30, 10)_MA_TATASTEEL",37.04
8796,"dfs_hour_(30, 10)_MARSI-C_TATASTEEL",33.33
8797,"dfs_hour_(30, 10)_MARSI-UC1_TATASTEEL",20.0
8798,"dfs_hour_(30, 10)_MARSI-UC2_TATASTEEL",23.53
8799,"dfs_hour_(30, 10)_RSI_TATASTEEL",36.36
8800,"dfs_38minute_(1, 0.33)_BB_TATASTEEL",31.62
8801,"dfs_38minute_(1, 0.33)_BBRSI_TATASTEEL",33.33
8802,"dfs_38minute_(1, 0.33)_BBRSI-UC_TATASTEEL",32.14
8803,"dfs_38minute_(1, 0.33)_MA_TATASTEEL",34.07
8804,"dfs_38minute_(1, 0.33)_MARSI-C_TATASTEEL",35.29
8805,"dfs_38minute_(1, 0.33)_MARSI-UC1_TATASTEEL",50.0
8806,"dfs_38minute_(1, 0.33)_MARSI-UC2_TATASTEEL",42.59
8807,"dfs_38minute_(1, 0.33)_RSI_TATASTEEL",33.88
8808,"dfs_38minute_(15, 5)_BB_TATASTEEL",34.0
8809,"dfs_38minute_(15, 5)_BBRSI_TATASTEEL",29.59
8810,"dfs_38minute_(15, 5)_BBRSI-UC_TATASTEEL",32.35
8811,"dfs_38minute_(15, 5)_MA_TATASTEEL",29.76
8812,"dfs_38minute_(15, 5)_MARSI-C_TATASTEEL",21.43
8813,"dfs_38minute_(15, 5)_MARSI-UC1_TATASTEEL",43.75
8814,"dfs_38minute_(15, 5)_MARSI-UC2_TATASTEEL",41.38
8815,"dfs_38minute_(15, 5)_RSI_TATASTEEL",30.43
8816,"dfs_38minute_(3, 1)_BB_TATASTEEL",29.13
8817,"dfs_38minute_(3, 1)_BBRSI_TATASTEEL",30.52
8818,"dfs_38minute_(3, 1)_BBRSI-UC_TATASTEEL",29.9
8819,"dfs_38minute_(3, 1)_MA_TATASTEEL",30.29
8820,"dfs_38minute_(3, 1)_MARSI-C_TATASTEEL",35.29
8821,"dfs_38minute_(3, 1)_MARSI-UC1_TATASTEEL",50.0
8822,"dfs_38minute_(3, 1)_MARSI-UC2_TATASTEEL",41.67
8823,"dfs_38minute_(3, 1)_RSI_TATASTEEL",30.76
8824,"dfs_38minute_(30, 10)_BB_TATASTEEL",35.14
8825,"dfs_38minute_(30, 10)_BBRSI_TATASTEEL",34.21
8826,"dfs_38minute_(30, 10)_BBRSI-UC_TATASTEEL",35.14
8827,"dfs_38minute_(30, 10)_MA_TATASTEEL",33.33
8828,"dfs_38minute_(30, 10)_MARSI-C_TATASTEEL",25.0
8829,"dfs_38minute_(30, 10)_MARSI-UC1_TATASTEEL",33.33
8830,"dfs_38minute_(30, 10)_MARSI-UC2_TATASTEEL",38.89
8831,"dfs_38minute_(30, 10)_RSI_TATASTEEL",33.33
8832,"dfs_day_(1, 0.33)_BB_TCS",47.83
8833,"dfs_day_(1, 0.33)_BBRSI_TCS",51.61
8834,"dfs_day_(1, 0.33)_BBRSI-UC_TCS",45.45
8835,"dfs_day_(1, 0.33)_MA_TCS",47.83
8836,"dfs_day_(1, 0.33)_MARSI-C_TCS",0.0
8837,"dfs_day_(1, 0.33)_MARSI-UC1_TCS",0.0
8838,"dfs_day_(1, 0.33)_MARSI-UC2_TCS",33.33
8839,"dfs_day_(1, 0.33)_RSI_TCS",42.68
8840,"dfs_day_(15, 5)_BB_TCS",30.0
8841,"dfs_day_(15, 5)_BBRSI_TCS",43.75
8842,"dfs_day_(15, 5)_BBRSI-UC_TCS",30.0
8843,"dfs_day_(15, 5)_MA_TCS",28.57
8844,"dfs_day_(15, 5)_MARSI-C_TCS",0.0
8845,"dfs_day_(15, 5)_MARSI-UC1_TCS",0.0
8846,"dfs_day_(15, 5)_MARSI-UC2_TCS",50.0
8847,"dfs_day_(15, 5)_RSI_TCS",46.15
8848,"dfs_day_(3, 1)_BB_TCS",31.58
8849,"dfs_day_(3, 1)_BBRSI_TCS",32.0
8850,"dfs_day_(3, 1)_BBRSI-UC_TCS",32.43
8851,"dfs_day_(3, 1)_MA_TCS",52.17
8852,"dfs_day_(3, 1)_MARSI-C_TCS",0.0
8853,"dfs_day_(3, 1)_MARSI-UC1_TCS",0.0
8854,"dfs_day_(3, 1)_MARSI-UC2_TCS",33.33
8855,"dfs_day_(3, 1)_RSI_TCS",36.67
8856,"dfs_day_(30, 10)_BB_TCS",50.0
8857,"dfs_day_(30, 10)_BBRSI_TCS",50.0
8858,"dfs_day_(30, 10)_BBRSI-UC_TCS",50.0
8859,"dfs_day_(30, 10)_MA_TCS",50.0
8860,"dfs_day_(30, 10)_MARSI-C_TCS",100.0
8861,"dfs_day_(30, 10)_MARSI-UC1_TCS",0.0
8862,"dfs_day_(30, 10)_MARSI-UC2_TCS",50.0
8863,"dfs_day_(30, 10)_RSI_TCS",55.56
8864,"dfs_hour_(1, 0.33)_BB_TCS",37.2
8865,"dfs_hour_(1, 0.33)_BBRSI_TCS",35.63
8866,"dfs_hour_(1, 0.33)_BBRSI-UC_TCS",37.08
8867,"dfs_hour_(1, 0.33)_MA_TCS",39.87
8868,"dfs_hour_(1, 0.33)_MARSI-C_TCS",45.45
8869,"dfs_hour_(1, 0.33)_MARSI-UC1_TCS",50.0
8870,"dfs_hour_(1, 0.33)_MARSI-UC2_TCS",42.42
8871,"dfs_hour_(1, 0.33)_RSI_TCS",35.24
8872,"dfs_hour_(15, 5)_BB_TCS",34.21
8873,"dfs_hour_(15, 5)_BBRSI_TCS",36.36
8874,"dfs_hour_(15, 5)_BBRSI-UC_TCS",37.14
8875,"dfs_hour_(15, 5)_MA_TCS",42.42
8876,"dfs_hour_(15, 5)_MARSI-C_TCS",20.0
8877,"dfs_hour_(15, 5)_MARSI-UC1_TCS",44.44
8878,"dfs_hour_(15, 5)_MARSI-UC2_TCS",46.67
8879,"dfs_hour_(15, 5)_RSI_TCS",37.14
8880,"dfs_hour_(3, 1)_BB_TCS",33.63
8881,"dfs_hour_(3, 1)_BBRSI_TCS",30.05
8882,"dfs_hour_(3, 1)_BBRSI-UC_TCS",33.94
8883,"dfs_hour_(3, 1)_MA_TCS",34.11
8884,"dfs_hour_(3, 1)_MARSI-C_TCS",30.0
8885,"dfs_hour_(3, 1)_MARSI-UC1_TCS",42.86
8886,"dfs_hour_(3, 1)_MARSI-UC2_TCS",43.75
8887,"dfs_hour_(3, 1)_RSI_TCS",34.56
8888,"dfs_hour_(30, 10)_BB_TCS",41.67
8889,"dfs_hour_(30, 10)_BBRSI_TCS",41.67
8890,"dfs_hour_(30, 10)_BBRSI-UC_TCS",41.67
8891,"dfs_hour_(30, 10)_MA_TCS",45.45
8892,"dfs_hour_(30, 10)_MARSI-C_TCS",33.33
8893,"dfs_hour_(30, 10)_MARSI-UC1_TCS",50.0
8894,"dfs_hour_(30, 10)_MARSI-UC2_TCS",50.0
8895,"dfs_hour_(30, 10)_RSI_TCS",41.67
8896,"dfs_38minute_(1, 0.33)_BB_TCS",34.52
8897,"dfs_38minute_(1, 0.33)_BBRSI_TCS",34.62
8898,"dfs_38minute_(1, 0.33)_BBRSI-UC_TCS",34.63
8899,"dfs_38minute_(1, 0.33)_MA_TCS",36.68
8900,"dfs_38minute_(1, 0.33)_MARSI-C_TCS",41.18
8901,"dfs_38minute_(1, 0.33)_MARSI-UC1_TCS",35.71
8902,"dfs_38minute_(1, 0.33)_MARSI-UC2_TCS",36.0
8903,"dfs_38minute_(1, 0.33)_RSI_TCS",34.21
8904,"dfs_38minute_(15, 5)_BB_TCS",36.11
8905,"dfs_38minute_(15, 5)_BBRSI_TCS",39.39
8906,"dfs_38minute_(15, 5)_BBRSI-UC_TCS",35.14
8907,"dfs_38minute_(15, 5)_MA_TCS",35.14
8908,"dfs_38minute_(15, 5)_MARSI-C_TCS",30.77
8909,"dfs_38minute_(15, 5)_MARSI-UC1_TCS",44.44
8910,"dfs_38minute_(15, 5)_MARSI-UC2_TCS",30.43
8911,"dfs_38minute_(15, 5)_RSI_TCS",37.5
8912,"dfs_38minute_(3, 1)_BB_TCS",31.33
8913,"dfs_38minute_(3, 1)_BBRSI_TCS",32.5
8914,"dfs_38minute_(3, 1)_BBRSI-UC_TCS",31.16
8915,"dfs_38minute_(3, 1)_MA_TCS",37.74
8916,"dfs_38minute_(3, 1)_MARSI-C_TCS",43.75
8917,"dfs_38minute_(3, 1)_MARSI-UC1_TCS",50.0
8918,"dfs_38minute_(3, 1)_MARSI-UC2_TCS",41.86
8919,"dfs_38minute_(3, 1)_RSI_TCS",31.07
8920,"dfs_38minute_(30, 10)_BB_TCS",42.86
8921,"dfs_38minute_(30, 10)_BBRSI_TCS",41.67
8922,"dfs_38minute_(30, 10)_BBRSI-UC_TCS",46.15
8923,"dfs_38minute_(30, 10)_MA_TCS",41.67
8924,"dfs_38minute_(30, 10)_MARSI-C_TCS",33.33
8925,"dfs_38minute_(30, 10)_MARSI-UC1_TCS",20.0
8926,"dfs_38minute_(30, 10)_MARSI-UC2_TCS",40.0
8927,"dfs_38minute_(30, 10)_RSI_TCS",42.86
8928,"dfs_day_(1, 0.33)_BB_TECHM",51.02
8929,"dfs_day_(1, 0.33)_BBRSI_TECHM",45.45
8930,"dfs_day_(1, 0.33)_BBRSI-UC_TECHM",51.06
8931,"dfs_day_(1, 0.33)_MA_TECHM",57.14
8932,"dfs_day_(1, 0.33)_MARSI-C_TECHM",0.0
8933,"dfs_day_(1, 0.33)_MARSI-UC1_TECHM",0.0
8934,"dfs_day_(1, 0.33)_MARSI-UC2_TECHM",25.0
8935,"dfs_day_(1, 0.33)_RSI_TECHM",40.22
8936,"dfs_day_(15, 5)_BB_TECHM",39.29
8937,"dfs_day_(15, 5)_BBRSI_TECHM",31.82
8938,"dfs_day_(15, 5)_BBRSI-UC_TECHM",40.74
8939,"dfs_day_(15, 5)_MA_TECHM",54.55
8940,"dfs_day_(15, 5)_MARSI-C_TECHM",0.0
8941,"dfs_day_(15, 5)_MARSI-UC1_TECHM",0.0
8942,"dfs_day_(15, 5)_MARSI-UC2_TECHM",60.0
8943,"dfs_day_(15, 5)_RSI_TECHM",29.41
8944,"dfs_day_(3, 1)_BB_TECHM",43.48
8945,"dfs_day_(3, 1)_BBRSI_TECHM",41.94
8946,"dfs_day_(3, 1)_BBRSI-UC_TECHM",43.18
8947,"dfs_day_(3, 1)_MA_TECHM",57.14
8948,"dfs_day_(3, 1)_MARSI-C_TECHM",0.0
8949,"dfs_day_(3, 1)_MARSI-UC1_TECHM",0.0
8950,"dfs_day_(3, 1)_MARSI-UC2_TECHM",12.5
8951,"dfs_day_(3, 1)_RSI_TECHM",36.62
8952,"dfs_day_(30, 10)_BB_TECHM",27.27
8953,"dfs_day_(30, 10)_BBRSI_TECHM",26.67
8954,"dfs_day_(30, 10)_BBRSI-UC_TECHM",27.27
8955,"dfs_day_(30, 10)_MA_TECHM",44.44
8956,"dfs_day_(30, 10)_MARSI-C_TECHM",0.0
8957,"dfs_day_(30, 10)_MARSI-UC1_TECHM",0.0
8958,"dfs_day_(30, 10)_MARSI-UC2_TECHM",25.0
8959,"dfs_day_(30, 10)_RSI_TECHM",26.32
8960,"dfs_hour_(1, 0.33)_BB_TECHM",37.6
8961,"dfs_hour_(1, 0.33)_BBRSI_TECHM",40.59
8962,"dfs_hour_(1, 0.33)_BBRSI-UC_TECHM",36.9
8963,"dfs_hour_(1, 0.33)_MA_TECHM",38.31
8964,"dfs_hour_(1, 0.33)_MARSI-C_TECHM",50.0
8965,"dfs_hour_(1, 0.33)_MARSI-UC1_TECHM",27.27
8966,"dfs_hour_(1, 0.33)_MARSI-UC2_TECHM",22.86
8967,"dfs_hour_(1, 0.33)_RSI_TECHM",37.5
8968,"dfs_hour_(15, 5)_BB_TECHM",34.38
8969,"dfs_hour_(15, 5)_BBRSI_TECHM",32.79
8970,"dfs_hour_(15, 5)_BBRSI-UC_TECHM",34.38
8971,"dfs_hour_(15, 5)_MA_TECHM",27.08
8972,"dfs_hour_(15, 5)_MARSI-C_TECHM",16.67
8973,"dfs_hour_(15, 5)_MARSI-UC1_TECHM",30.0
8974,"dfs_hour_(15, 5)_MARSI-UC2_TECHM",42.11
8975,"dfs_hour_(15, 5)_RSI_TECHM",35.14
8976,"dfs_hour_(3, 1)_BB_TECHM",33.95
8977,"dfs_hour_(3, 1)_BBRSI_TECHM",34.88
8978,"dfs_hour_(3, 1)_BBRSI-UC_TECHM",33.21
8979,"dfs_hour_(3, 1)_MA_TECHM",30.5
8980,"dfs_hour_(3, 1)_MARSI-C_TECHM",62.5
8981,"dfs_hour_(3, 1)_MARSI-UC1_TECHM",36.36
8982,"dfs_hour_(3, 1)_MARSI-UC2_TECHM",31.43
8983,"dfs_hour_(3, 1)_RSI_TECHM",35.77
8984,"dfs_hour_(30, 10)_BB_TECHM",34.78
8985,"dfs_hour_(30, 10)_BBRSI_TECHM",38.1
8986,"dfs_hour_(30, 10)_BBRSI-UC_TECHM",34.78
8987,"dfs_hour_(30, 10)_MA_TECHM",26.32
8988,"dfs_hour_(30, 10)_MARSI-C_TECHM",20.0
8989,"dfs_hour_(30, 10)_MARSI-UC1_TECHM",22.22
8990,"dfs_hour_(30, 10)_MARSI-UC2_TECHM",25.0
8991,"dfs_hour_(30, 10)_RSI_TECHM",36.36
8992,"dfs_38minute_(1, 0.33)_BB_TECHM",39.43
8993,"dfs_38minute_(1, 0.33)_BBRSI_TECHM",40.54
8994,"dfs_38minute_(1, 0.33)_BBRSI-UC_TECHM",38.87
8995,"dfs_38minute_(1, 0.33)_MA_TECHM",36.32
8996,"dfs_38minute_(1, 0.33)_MARSI-C_TECHM",33.33
8997,"dfs_38minute_(1, 0.33)_MARSI-UC1_TECHM",57.14
8998,"dfs_38minute_(1, 0.33)_MARSI-UC2_TECHM",48.21
